4.600000000000000533e+00 -1.691782690467446004e-01 -3.059335707086747735e-01 -2.793083947431875269e-01 -2.839556499193911510e-01 -2.923615518756071396e-01 -2.914945874504181744e-01 -2.872240524409943596e-01 -2.901689668702140956e-01 -2.875403175921597554e-01
4.700000000000000178e+00 -4.679416135022896328e-01 -2.990374838063880047e-01 -3.313929043871737257e-01 -3.160510373592955724e-01 -3.329598586805843086e-01 -3.360136791981454540e-01 -3.438201499457207988e-01 -3.369046292877126980e-01 -3.336469671809882964e-01
4.800000000000000711e+00 -3.292180277095914098e-01 -4.100433523885161358e-01 -4.144119557786434260e-01 -3.723850166963845743e-01 -3.718123599003516078e-01 -3.800857881597501930e-01 -3.824188032985185726e-01 -3.810844865157815287e-01 -3.829205609573466673e-01
4.900000000000000355e+00 -4.176359983175667590e-01 -3.752375932752242682e-01 -3.729592187249859969e-01 -4.263498227764812021e-01 -4.421759741452028769e-01 -4.225426729691088568e-01 -4.305959393307196015e-01 -4.301269718655157948e-01 -4.290699600620543896e-01
5.000000000000000000e+00 -5.298580745115408774e-01 -4.179606721709861472e-01 -4.994648872208301560e-01 -4.938084395302958507e-01 -4.641602935020533449e-01 -4.719286041580427193e-01 -4.770983821652859391e-01 -4.766259811728076889e-01 -4.759533502927188464e-01
5.100000000000000533e+00 -4.355332382883571607e-01 -5.658869174763477838e-01 -4.523494685223919953e-01 -5.277322653709473066e-01 -5.290960054935477386e-01 -5.303439522231948589e-01 -5.244229352366489572e-01 -5.223834407515645095e-01 -5.220592317063654786e-01
5.200000000000000178e+00 -5.393336385709418535e-01 -6.503339369658485136e-01 -6.059856477483270831e-01 -5.791906990646366049e-01 -5.871799323345407995e-01 -5.562821235662266384e-01 -5.739299403022779522e-01 -5.677914492667790469e-01 -5.691299628184834924e-01
5.300000000000000711e+00 -5.452200460433989093e-01 -6.638205262195817635e-01 -6.569848433805021148e-01 -6.123440255922178999e-01 -6.313762011214932857e-01 -6.118744978174331939e-01 -6.126275187788261523e-01 -6.126170397191901262e-01 -6.124494133219802183e-01
5.400000000000000355e+00 -6.495275712168864235e-01 -7.564186391467846438e-01 -6.453449257569873199e-01 -6.619633805730358311e-01 -6.419617678264804006e-01 -6.557204698847146629e-01 -6.580439520056953207e-01 -6.575883854345886403e-01 -6.590817094454508585e-01
5.500000000000000000e+00 -8.536529350702152241e-01 -7.249905347967530167e-01 -7.264622637234360303e-01 -6.944329302591309983e-01 -6.952530714544127299e-01 -7.069002818726913828e-01 -7.022847860898511207e-01 -6.999252635868473682e-01 -7.019995199589272872e-01
5.600000000000000533e+00 -7.180562210466144846e-01 -7.243915003792861240e-01 -7.210173849120403711e-01 -7.515456009368683965e-01 -7.208939086496874982e-01 -7.422483572133352636e-01 -7.392373884260937666e-01 -7.403490878254063157e-01 -7.425692125413285716e-01
5.700000000000000178e+00 -8.280156798643366622e-01 -7.813181694939816957e-01 -8.087241918555545528e-01 -8.189192331546893966e-01 -7.765568718132753734e-01 -7.838385667624534481e-01 -7.838825596206162594e-01 -7.813217319285948870e-01 -7.806810715488768926e-01
5.800000000000000711e+00 -6.073966674100945706e-01 -8.442221070509178249e-01 -7.941881605480574091e-01 -7.907652552016978253e-01 -8.102484586657888732e-01 -8.269408326263143483e-01 -8.118455867884297739e-01 -8.189952649183922517e-01 -8.171170614799391219e-01
5.900000000000000355e+00 -1.004723655192744092e+00 -8.810189474099308082e-01 -8.028214309575725238e-01 -8.890699698021673480e-01 -8.531659625038897632e-01 -8.520569732994445200e-01 -8.513769683650229680e-01 -8.540332743011345151e-01 -8.521025619612035973e-01
6.000000000000000000e+00 -1.127598354935977154e+00 -8.987249257229034116e-01 -8.716064510031209522e-01 -8.962022122454812445e-01 -9.081183953797673514e-01 -8.833382165655924156e-01 -8.804631911184230830e-01 -8.816515482403783910e-01 -8.851731650050089772e-01
6.100000000000000533e+00 -9.757048362039024703e-01 -9.434970707164739290e-01 -8.871106542120691385e-01 -8.934780822445905768e-01 -9.210890593872020915e-01 -9.164979229652437942e-01 -9.156692802098171935e-01 -9.171227300590487630e-01 -9.134593667549627538e-01
6.200000000000000178e+00 -9.231310617607133562e-01 -9.538051930551690871e-01 -9.542197748767905496e-01 -9.511765690701865505e-01 -9.391592887365010078e-01 -9.378019324673666501e-01 -9.370493440643419270e-01 -9.468020354555291007e-01 -9.422927355926959958e-01
6.300000000000000711e+00 -9.537452278113821569e-01 -1.079778092730885986e+00 -9.106178832750003727e-01 -9.527545385078459717e-01 -9.668585457884864010e-01 -9.685532380060223323e-01 -9.651922790777053285e-01 -9.658011092013815135e-01 -9.662361305398653455e-01
6.400000000000000355e+00 -9.585726983610225460e-01 -1.030697239023770750e+00 -9.911682989001801003e-01 -9.875799773556712680e-01 -9.990174208527767830e-01 -9.957437411627128032e-01 -9.862132176108214798e-01 -9.893316205137486774e-01 -9.860547926469281910e-01
6.500000000000000000e+00 -8.785939535092459618e-01 -1.024401235263279641e+00 -1.015300647509414178e+00 -9.956743390477480471e-01 -9.956959928145701078e-01 -1.003976340982379201e+00 -1.005698030655627351e+00 -1.003214515141019447e+00 -1.005955787966476667e+00
6.600000000000000533e+00 -1.216715964487192991e+00 -9.810458006559467092e-01 -1.054357441132231399e+00 -1.017575636603944345e+00 -1.014767889847229654e+00 -1.020600072867221320e+00 -1.022363044890288952e+00 -1.017899071239361630e+00 -1.021099808441515711e+00
6.700000000000000178e+00 -9.233312205638490866e-01 -1.069173213245761200e+00 -9.981657121612621530e-01 -1.014620034611160904e+00 -1.037290459304704315e+00 -1.032886670708817345e+00 -1.034709212136538659e+00 -1.033340091848782505e+00 -1.031040630463427865e+00
6.800000000000000711e+00 -1.107016646966018314e+00 -9.728687933688048295e-01 -1.044563048683568640e+00 -1.064742424510630725e+00 -1.034321987450666391e+00 -1.040396258913255156e+00 -1.042700224113383811e+00 -1.042345538651422432e+00 -1.042735013941461064e+00
6.900000000000000355e+00 -8.575195378287495673e-01 -1.049258017010523902e+00 -1.031798605164357285e+00 -1.087388072300505604e+00 -1.062037333707979370e+00 -1.045411441150606358e+00 -1.045264110034468619e+00 -1.050102484491343358e+00 -1.051368498503649995e+00
7.000000000000000000e+00 -1.157491926207098398e+00 -9.733181584143522080e-01 -1.043907318775842308e+00 -1.076544573298170437e+00 -1.057199800123213906e+00 -1.052196128797161956e+00 -1.055815665903579781e+00 -1.051279416877527018e+00 -1.050417013914192843e+00
7.100000000000000533e+00 -9.868508000431376326e-01 -9.911400867152837524e-01 -1.057531999017118141e+00 -1.083216013540982958e+00 -1.049443199367979362e+00 -1.048876026452027155e+00 -1.052473623126087166e+00 -1.051421296247205373e+00 -1.052273459785431520e+00
7.200000000000000178e+00 -1.217466665408384330e+00 -1.098306281365849957e+00 -1.029926743396788247e+00 -1.060253342686080069e+00 -1.038831046579430595e+00 -1.057762972761352449e+00 -1.048329554972940780e+00 -1.047428668082980741e+00 -1.051713286996273977e+00
7.300000000000000711e+00 -1.097747580317352423e+00 -1.044124625249307492e+00 -9.832109721181359063e-01 -1.060699629828831370e+00 -1.041789915448678272e+00 -1.049890962091628799e+00 -1.045290843994278740e+00 -1.047461459048732113e+00 -1.044630235993484257e+00
7.400000000000000355e+00 -9.478492268509124408e-01 -1.110692198932565766e+00 -1.008765257819447481e+00 -1.041083003013047792e+00 -1.035177501251892895e+00 -1.046850586929374050e+00 -1.043364874243641216e+00 -1.037476223244861329e+00 -1.038698224896930089e+00
7.500000000000000000e+00 -1.103294522083041906e+00 -1.012412504505643129e+00 -1.013960028114793799e+00 -1.039268744665637234e+00 -1.032260454921351656e+00 -1.031012482435829547e+00 -1.027535067188434681e+00 -1.029433131918926714e+00 -1.030346916565888282e+00
7.600000000000000533e+00 -1.044535553458623811e+00 -1.008000889499011565e+00 -1.008131675235492741e+00 -9.959514530798126986e-01 -1.010100239106350273e+00 -1.032833195333046294e+00 -1.020385193928635026e+00 -1.019226877014485222e+00 -1.019095005928639219e+00
7.700000000000000178e+00 -9.305584169333166455e-01 -1.014894160994883610e+00 -1.028607880539258446e+00 -1.004487122028755897e+00 -1.017166285373894308e+00 -1.010535112084319120e+00 -1.003723122822582026e+00 -1.005353636877592383e+00 -1.004401324499079484e+00
7.800000000000000711e+00 -9.828828076779321243e-01 -9.490215448135220777e-01 -9.522479471431243292e-01 -9.976869576127286310e-01 -1.002045951328887297e+00 -9.870932033999535449e-01 -9.896184772322066392e-01 -9.908495754141032341e-01 -9.911254992185400958e-01
7.900000000000000355e+00 -9.502454352414054783e-01 -1.005581391034434002e+00 -9.583000594632894442e-01 -9.761852688078858087e-01 -9.701109899404201098e-01 -9.754795164435455801e-01 -9.770671487710518299e-01 -9.750261527141749207e-01 -9.745302116023805139e-01
8.000000000000000000e+00 -1.153209554514713631e+00 -1.052688974259186061e+00 -9.879280382380123404e-01 -9.657866507982245663e-01 -9.616916573285226866e-01 -9.561988721740504182e-01 -9.627569895779914955e-01 -9.599527243578479530e-01 -9.581282826825773258e-01
8.099999999999999645e+00 -9.052576506890898100e-01 -9.595673810627396438e-01 -9.282175330818216441e-01 -9.474471389387608689e-01 -9.348367753060209395e-01 -9.350695018113449608e-01 -9.353537655986641219e-01 -9.429637692959660367e-01 -9.410231795077308448e-01
8.200000000000001066e+00 -8.862826146788648218e-01 -9.303243201616563374e-01 -9.248735041007954960e-01 -9.051556521496666452e-01 -9.370180672341035244e-01 -9.222198498147040624e-01 -9.246724594903429351e-01 -9.229720728326806789e-01 -9.216162047290858972e-01
8.300000000000000711e+00 -1.082483734473373316e+00 -8.839912900502668869e-01 -9.334130206796672491e-01 -8.732630434341214221e-01 -9.065360394098488372e-01 -9.016107978957548230e-01 -9.030390782314623443e-01 -9.029163136565073744e-01 -9.041312831215899681e-01
8.400000000000000355e+00 -9.017695705266289830e-01 -8.275550917965357467e-01 -8.654029542928821650e-01 -8.835940356747657987e-01 -8.954307790459132832e-01 -8.737798311593528711e-01 -8.855085308142249811e-01 -8.843260256340255143e-01 -8.867753843606150932e-01
8.500000000000000000e+00 -9.463361443416978824e-01 -8.822292411329373252e-01 -9.204987951615257735e-01 -8.471832128988948662e-01 -8.693290823854455951e-01 -8.753196579859598980e-01 -8.684346224316846774e-01 -8.675016704613648377e-01 -8.700829704067630788e-01
8.599999999999999645e+00 -6.537175562781917249e-01 -8.462602042099253152e-01 -8.211555223680312432e-01 -8.601582610522504613e-01 -8.497004920016499874e-01 -8.506474549074026781e-01 -8.498143701243028314e-01 -8.527529926919995562e-01 -8.507583550896146152e-01
8.700000000000001066e+00 -9.713522735756575655e-01 -7.654026791726540324e-01 -8.261362170285695417e-01 -8.406697149983741735e-01 -8.182746307982616818e-01 -8.307862071222390510e-01 -8.376216894410346558e-01 -8.323442962170487514e-01 -8.339813634533642661e-01
8.800000000000000711e+00 -7.736381760799513341e-01 -8.442874138937889184e-01 -8.154106462609652661e-01 -8.252172421566050797e-01 -7.925523844642509141e-01 -8.261652867621536167e-01 -8.256211189843918330e-01 -8.196448474230991765e-01 -8.203909257179974324e-01
8.900000000000000355e+00 -8.408406362057232464e-01 -7.739644592829956204e-01 -7.952600979541505355e-01 -7.888708517906561912e-01 -8.124106212184196707e-01 -8.000495931024571572e-01 -8.078845008653514626e-01 -8.065079555993548421e-01 -8.068198661812272521e-01
9.000000000000000000e+00 -8.494470876824047334e-01 -8.463952640984402365e-01 -7.790667220058310471e-01 -7.823892217225576484e-01 -7.906781819127050026e-01 -8.016256087612841918e-01 -7.892544935256367022e-01 -7.911675266959751207e-01 -7.918680954964404384e-01
9.099999999999999645e+00 -8.266827250722348364e-01 -8.235475956392047658e-01 -8.576993942568403861e-01 -7.668638720860387892e-01 -7.861986233132383095e-01 -7.776120550405026810e-01 -7.820113889536958185e-01 -7.834229933214269526e-01 -7.819635047866918542e-01
9.200000000000001066e+00 -7.643300269363538790e-01 -8.203925249261466712e-01 -7.895043647748707372e-01 -7.907400182943122857e-01 -7.652467849924041721e-01 -7.794793099084741383e-01 -7.707851145506817714e-01 -7.697589295563292966e-01 -7.722528874843808122e-01
9.300000000000000711e+00 -8.018433191699292362e-01 -7.533423025397730788e-01 -8.040035632767051910e-01 -7.368171015379365585e-01 -7.642895983471436061e-01 -7.648502812134977402e-01 -7.694302092423835893e-01 -7.661979021392778533e-01 -7.670864507459523862e-01
9.400000000000000355e+00 -6.659501415995771056e-01 -8.289228864160356203e-01 -7.474438294814513828e-01 -7.954406165247522864e-01 -7.699898873295130119e-01 -7.562435403053013871e-01 -7.600887828058425777e-01 -7.636602094862807721e-01 -7.612582971349705074e-01
9.500000000000000000e+00 -9.008935780038597185e-01 -8.109420461037364358e-01 -8.029894321736101848e-01 -7.731388837085499954e-01 -7.690576722848343483e-01 -7.586123569429132907e-01 -7.593624604297811720e-01 -7.581285764642824443e-01 -7.595415961460081355e-01
9.600000000000001421e+00 -7.964811383705191483e-01 -8.387399459180726602e-01 -7.626672501511321256e-01 -7.340889928954930088e-01 -7.519506184484560096e-01 -7.533117678262286621e-01 -7.550042170118282936e-01 -7.583595171170380844e-01 -7.588956022347993491e-01
9.700000000000001066e+00 -7.868770434516276779e-01 -7.768877149657120729e-01 -7.795664258765504506e-01 -7.603012588761032253e-01 -7.779583067287669795e-01 -7.611461955037761573e-01 -7.573491600785499100e-01 -7.599906477488966861e-01 -7.606276449534870032e-01
9.800000000000000711e+00 -7.481115732231481408e-01 -6.687243497321075925e-01 -8.008075636947306064e-01 -7.342625177041489648e-01 -7.561826526276351768e-01 -7.599269995138994149e-01 -7.631873426657804771e-01 -7.638371194906490302e-01 -7.650748357861573146e-01
9.900000000000000355e+00 -7.477408776851263150e-01 -6.971372365080141797e-01 -7.629987795525443595e-01 -7.724324936982277512e-01 -7.716435139928319309e-01 -7.716971382456522255e-01 -7.748418274125337124e-01 -7.728791889811981175e-01 -7.741778209691168033e-01
1.000000000000000000e+01 -7.547612038055733219e-01 -7.253365660290667094e-01 -7.772078212002728748e-01 -7.737067113830469189e-01 -7.974551106849389059e-01 -7.871137723707534173e-01 -7.836888985702070709e-01 -7.789845736030590606e-01 -7.813032216847533018e-01
